property_id,property_type,property_age,crime_rate,construction_materials,weather_precipitation,weather_temperature,claim_type,claim_amount,property_damage_cost,insured_value,policyholder_age,property_size
3593,Single-Family Home,44,454.2,Wood,10.03,56.9,Fire,12581.73,9773.63,42550.56,47,8510
3217,Single-Family Home,46,2068.0,Wood,21.28,51.06,Fire,12864.83,20293.53,70975.89,42,14195
5237,Single-Family Home,15,1171.2,Wood,109.81,75.19,Fire,16069.61,12602.7,55100.76,30,11020
2360,Single-Family Home,4,231.1,Wood,20.05,55.32,Theft,3163.09,3375.14,18567.9,38,3714
8463,Single-Family Home,27,126.8,Wood,11.34,46.49,Fire,12140.66,10113.54,51293.35,73,10259
6188,Commercial Building,8,668.7,Wood,18.6,64.73,Theft,3646.18,3340.45,19375.31,18,9688
2287,Apartment,17,226.1,Steel,17.71,32.58,Water Damage,8161.59,9994.29,53867.7,62,5387
3825,Commercial Building,8,1909.6,Wood,34.92,74.37,Fire,12312.34,12072.11,40656.28,21,20328
6078,Single-Family Home,11,708.7,Wood,20.68,75.93,Water Damage,6841.07,5436.18,23859.74,37,4772
368,Commercial Building,40,2474.9,Wood,36.82,44.08,Water Damage,6948.07,14758.32,34093.88,33,17047
2338,Single-Family Home,1,735.7,Wood,20.97,43.46,Fire,14554.23,13203.63,60537.54,20,12108
6387,Apartment,45,341.7,Wood,29.66,60.47,Water Damage,9014.07,8409.34,27491.6,51,2749
1318,Apartment,48,749.8,Concrete,12.61,32.87,Water Damage,9207.73,21194.46,88047.79,73,8805
9542,Apartment,49,905.9,Steel,28.75,58.24,Fire,14183.49,29410.46,67613.29,46,6761
8502,Single-Family Home,1,193.3,Wood,35.46,61.39,Fire,12237.04,6949.38,57241.9,22,11448
6395,Commercial Building,1,1901.5,Wood,18.3,47.68,Water Damage,6154.96,11579.35,44023.99,70,22012
3788,Apartment,10,677.3,Wood,17.62,85.98,Fire,13158.9,14165.9,67911.89,44,6791
6003,-,20,183.4,Wood,34.55,60.97,,9223.62,10718.24,39457.71,38,3946
7419,Single-Family Home,35,105.5,Wood,114.53,32.39,Water Damage,3888.71,8211.91,28360.64,65,5672
3115,Single-Family Home,49,860.1,Wood,11.51,29.75,Water Damage,5528.16,11191.96,39602.79,78,7921
2210,Apartment,13,263.5,Steel,25.51,47.47,Water Damage,8015.16,14719.28,48188.9,34,4819
8499,Commercial Building,44,852.3,Concrete,14.22,35.34,Theft,2877.46,4333.61,12222.89,27,6111
3475,Single-Family Home,25,34.7,Wood,29.82,23.32,Theft,3532.17,3106.03,15347.64,45,3070
3188,Single-Family Home,25,164.3,Wood,11.4,66.89,Fire,15924.47,12706.14,65923.69,35,13185
8947,Apartment,27,406.9,Concrete,22.57,91.72,Theft,3711.38,5964.57,28831.82,64,2883
4554,Apartment,5,688.9,Steel,15.33,30.65,Water Damage,9054.81,12620.47,34558.67,72,3456
5259,Apartment,19,411.8,Steel,12.16,10.38,Water Damage,5578.43,9762.6,75231.7,19,3009
7152,Single-Family Home,45,679.0,Wood,27.59,68.39,Water Damage,6399.92,8717.28,26690.68,65,5338
8146,Single-Family Home,23,1982.4,Wood,36.25,40.98,Fire,17060.74,10853.44,49594.97,21,9919
7806,Single-Family Home,40,841.7,Wood,14.53,45.48,Water Damage,5994.13,4460.97,25988.63,24,5198
6886,Apartment,13,157.0,Steel,28.71,0.2,Theft,2766.67,2424.27,11700.13,39,1170
237,Single-Family Home,31,1041.7,Wood,17.75,83.54,Water Damage,5377.31,9747.35,37574.31,72,7515
9593,Single-Family Home,33,1263.2,Wood,33.68,59.3,Fire,15349.93,18094.11,68919.11,21,13784
3839,Apartment,42,1090.7,Wood,28.07,55.81,Fire,12637.05,19524.74,56064.48,61,5606
7532,Apartment,38,100.1,Wood,44.41,51.79,Water Damage,5513.28,6346.33,27553.69,49,2755
5613,Single-Family Home,1,1317.5,Wood,17.95,42.33,Water Damage,7174.14,10665.62,36694.58,23,7339
5564,Single-Family Home,37,1818.3,Wood,39.3,90.39,Fire,12037.58,12595.8,60271.83,36,12054
4407,Single-Family Home,2,2275.8,Wood,23.29,58.0,Fire,15465.9,28309.48,118678.18,78,23736
4232,Apartment,24,222.9,Wood,16.72,81.41,Water Damage,6421.19,8037.97,23415.99,77,2342
337,Commercial Building,27,867.9,Concrete,33.72,11.85,Water Damage,8143.86,8998.23,27899.67,51,13950
8974,Single-Family Home,36,113.9,Wood,12.94,94.89,Water Damage,4528.59,10575.33,24313.63,71,4863
3332,Commercial Building,23,4669.3,Wood,35.53,36.39,Fire,16541.81,17257.4,73702.38,62,36851
2979,Single-Family Home,6,3221.3,Wood,81.77,66.25,Fire,21009.8,13152.1,91423.7,63,18285
8154,Single-Family Home,7,2078.1,Wood,19.66,73.55,Fire,16852.18,15007.25,88611.66,19,17722
2978,Commercial Building,22,3449.4,Wood,25.1,51.9,Fire,15137.95,6306.31,34609.86,42,17305
180,Single-Family Home,7,1505.4,Wood,37.49,49.5,Fire,15780.34,10522.38,47716.83,79,9543
3678,Apartment,7,327.8,Wood,27.55,36.75,Water Damage,9787.23,11367.37,32086.86,71,3209
803,-,11,717.9,Wood,13.52,15.27,,13746.39,20069.16,88515.52,27,17703
7516,Apartment,35,127.7,Steel,13.96,90.85,Water Damage,8362.42,12386.17,58619.93,49,5862
1788,Commercial Building,41,1041.7,Wood,18.73,92.61,Fire,18092.76,22058.63,118015.93,38,59008
7552,Apartment,3,1265.3,Concrete,26.05,15.34,Fire,12961.29,19993.23,81050.86,41,8105
8899,Commercial Building,43,579.3,Steel,10.24,83.89,Water Damage,8133.97,19437.45,77145.41,63,38573
3852,Commercial Building,14,2981.6,Steel,17.35,85.17,Water Damage,7889.86,15534.05,49892.88,71,24946
3158,Single-Family Home,5,119.9,Wood,16.08,21.69,Fire,13154.04,8387.74,38149.45,30,7630
590,Apartment,8,359.9,Wood,11.31,57.28,Water Damage,7773.33,3875.3,27351.56,61,2735
9627,Apartment,23,212.7,Concrete,15.9,92.04,Water Damage,7386.84,6425.19,29019.04,45,2902
3958,Single-Family Home,45,1386.8,Wood,21.4,85.41,Fire,16230.91,32451.79,119298.64,19,23860
8235,Single-Family Home,28,271.3,Wood,16.86,36.24,Water Damage,6482.63,5014.9,34146.12,35,6829
7791,Single-Family Home,45,3487.7,Wood,29.58,38.41,Fire,16821.62,38808.61,107259.01,77,21452
9097,Commercial Building,38,2276.7,Steel,15.73,51.83,Water Damage,9378.68,27710.09,88821.31,72,44411
8005,Apartment,5,471.6,Wood,36.03,68.16,Fire,13936.57,11584.25,139569.025,23,5583
2086,Apartment,8,903.3,Wood,18.4,32.5,Fire,17925.49,12840.31,70233.61,58,7023
7881,Commercial Building,48,767.9,Concrete,37.09,71.15,Water Damage,5436.79,13778.05,31271.52,55,15636
934,Commercial Building,27,1922.8,Concrete,36.1,57.08,Theft,3160.95,5658.97,25249.2,39,12625
49,Apartment,17,1914.7,Concrete,86.52,81.08,Fire,19859.9,19828.38,98519.11,67,9852
563,Commercial Building,48,566.6,Concrete,24.52,49.07,Theft,2096.32,3531.61,9348.53,54,4674
2982,Single-Family Home,33,928.4,Wood,31.52,16.54,Fire,12259.91,21903.05,85525.38,33,17105
3472,-,32,546.8,Wood,17.82,70.41,,2748.71,5700.6,24006.89,71,4801
522,Commercial Building,15,855.2,Concrete,39.33,40.11,Theft,3331.35,6305.39,20355.25,72,10178
5154,Commercial Building,48,1029.8,Concrete,34.31,41.3,Theft,3427.87,6347.28,14904.55,33,7452
5032,Apartment,2,1149.4,Concrete,27.22,22.07,Water Damage,7349.05,15532.55,62070.07,65,6207
9231,Commercial Building,47,721.6,Wood,39.55,56.96,Water Damage,6030.24,5681.82,18870.21,49,9435
492,Commercial Building,48,2379.2,Steel,34.17,41.75,Water Damage,7720.87,18309.11,57214.79,28,28607
8449,Single-Family Home,45,3631.6,Wood,16.86,59.94,Fire,18956.51,40370.15,240399.575,43,19232
2379,Single-Family Home,5,2378.2,Wood,32.09,75.88,Fire,16768.14,26738.72,79126.39,42,15825
4304,Single-Family Home,15,3219.7,Wood,35.91,69.57,Fire,18799.67,21979.95,88061.03,71,17612
644,Apartment,18,1231.9,Concrete,13.42,30.65,Fire,12244.6,19882.61,71634.15,43,7163
4998,Commercial Building,33,6297.3,Wood,37.32,22.06,Water Damage,8116.91,16786.63,73222.67,58,36611
9621,Commercial Building,11,4309.1,Concrete,19.17,56.91,Water Damage,7821.2,10333.08,50879.34,45,25440
5529,Apartment,26,475.8,Concrete,37.0,53.19,Theft,3369.39,5583.66,26176.79,53,2618
9789,Single-Family Home,5,2150.7,Wood,36.65,42.86,Fire,21151.12,22561.85,88095.79,27,17619
7501,Single-Family Home,36,4690.0,Wood,39.16,87.33,Fire,18575.26,43096.38,170940.7,31,34188
4016,Apartment,35,305.9,Wood,26.02,33.5,Water Damage,4912.51,7229.37,20532.83,73,2053
1445,Single-Family Home,31,1278.2,Wood,28.05,63.39,Water Damage,7487.6,7268.0,32410.74,35,6482
9802,Single-Family Home,40,1384.8,Wood,26.19,77.27,Water Damage,7897.3,18531.54,76392.9,73,15279
7338,Apartment,45,593.1,Concrete,31.31,62.8,Water Damage,8254.72,11907.26,50913.53,59,5091
7449,Commercial Building,1,2448.8,Wood,38.05,48.36,Fire,15404.25,14783.2,77993.38,47,38997
4195,Apartment,49,1341.1,Wood,20.89,85.09,Fire,10598.8,19000.92,87314.82,74,8731
1939,Commercial Building,40,1032.1,Concrete,37.3,87.56,Fire,11517.54,20956.75,56111.61,64,28056
1520,Apartment,33,559.6,Concrete,19.07,48.43,Water Damage,6821.42,18443.15,74649.68,77,7465
5399,Single-Family Home,37,785.5,Wood,21.2,50.81,Water Damage,8020.19,17074.48,58754.04,18,11751
8734,Single-Family Home,46,2015.9,Wood,31.33,50.57,Fire,17405.13,36903.58,135483.33,57,27097
9425,Single-Family Home,45,3461.9,Wood,21.98,45.81,Fire,19184.81,16464.87,104028.92,27,20806
1686,Single-Family Home,34,1854.8,Wood,23.14,81.25,Fire,17750.03,27462.56,82617.36,59,16523
8690,Commercial Building,45,3341.4,Wood,28.35,75.58,Fire,13058.59,11533.33,67172.35,54,33586
2057,Apartment,40,629.7,Wood,13.01,38.85,Fire,9166.5,20199.94,56704.44,23,5670
3748,Single-Family Home,50,3938.4,Wood,34.83,45.92,Fire,15594.13,21015.13,101561.45,36,20312
6081,Commercial Building,2,3911.3,Steel,10.1,59.33,Water Damage,6713.55,14828.44,41268.22,40,20634
9397,Apartment,10,114.7,Wood,32.5,37.63,Water Damage,6244.75,2646.48,19740.76,30,1974
2397,Single-Family Home,-18,1956.8,Wood,106.51,69.88,Fire,15424.67,15439.62,87514.28,68,17503
3452,Commercial Building,43,1182.9,Steel,33.29,58.02,Theft,3092.04,4002.66,17133.58,73,8567
6611,Single-Family Home,19,1577.5,Wood,39.15,67.68,Fire,13208.72,17428.73,52320.83,65,10464
4171,Single-Family Home,35,757.4,Wood,35.76,3.49,Fire,11134.36,24190.24,210574.82499999998,68,16846
1519,Commercial Building,-39,2246.2,Steel,13.42,63.69,Water Damage,7717.58,9985.0,38528.58,57,19264
3889,Single-Family Home,8,416.5,Wood,14.57,44.12,Fire,14210.46,16403.66,47579.17,67,9516
538,Apartment,32,2515.3,Steel,34.07,51.33,Fire,18978.81,59946.71,168780.15,38,16878
6569,Single-Family Home,41,1469.6,Wood,19.3,53.76,Fire,16333.54,32930.47,125105.33,68,25021
1645,Single-Family Home,2,370.0,Wood,19.83,65.2,Fire,18778.68,21068.1,63077.04,56,12615
1388,Single-Family Home,8,1958.6,Wood,48.0,84.07,Fire,15469.66,11424.03,65521.67,35,13104
7499,Single-Family Home,47,512.9,Wood,35.44,57.64,Fire,16760.6,32014.42,111717.17,23,22343
7068,Apartment,-46,99.1,Wood,16.45,93.91,Theft,2329.28,2643.11,10935.41,31,1094
4818,Single-Family Home,21,2991.3,Wood,31.06,15.96,Fire,15782.94,17506.62,76589.63,22,15318
7711,Single-Family Home,9,111.1,Wood,20.01,49.26,Water Damage,8627.27,6928.91,33544.06,39,6709
9178,Apartment,23,665.6,Steel,31.58,35.88,Water Damage,8902.04,13464.92,43739.33,66,4374
1378,Single-Family Home,4,918.8,Wood,33.7,77.06,Fire,17450.67,18163.96,61858.53,20,12372
8373,Apartment,27,625.9,Wood,28.15,73.46,Water Damage,10222.35,5638.89,38931.44,57,3893
8427,Commercial Building,39,1777.5,Concrete,20.11,88.0,Water Damage,8107.65,15244.81,61429.64,24,30715
8693,Single-Family Home,9,160.8,Wood,16.41,81.9,Fire,14534.74,19836.94,59676.15,68,11935
5240,Single-Family Home,9,157.7,Wood,31.66,0.61,Theft,2836.94,5200.79,13271.28,77,2654
8840,Apartment,23,140.9,Concrete,95.62,54.3,Theft,2644.58,2036.99,11104.91,58,1110
8582,Apartment,3,185.9,Wood,19.28,69.11,Water Damage,9534.46,12227.72,58676.6,79,5868
2327,Commercial Building,13,4377.2,Concrete,21.13,92.32,Water Damage,8257.66,14905.56,49327.86,29,24664
2754,Single-Family Home,28,2889.9,Wood,16.56,77.67,Fire,17791.52,11190.45,74779.06,40,14956
2697,Commercial Building,5,2566.8,Concrete,26.0,3.88,Water Damage,9090.92,16377.5,41705.59,18,20853
1542,Apartment,43,1483.5,Steel,103.81,93.77,Fire,12747.64,31381.04,118953.83,67,11895
2431,Single-Family Home,17,480.6,Wood,17.7,14.02,Water Damage,9005.11,3859.12,24392.08,19,4878
8336,Apartment,31,674.7,Wood,13.58,81.22,Water Damage,6276.64,13013.77,42574.17,51,4257
688,-,10,525.1,Wood,20.74,80.21,,6996.14,3586.59,18920.39,23,3784
7786,Single-Family Home,6,602.7,Wood,28.27,51.35,Fire,8755.73,7241.74,28841.84,61,5768
264,Single-Family Home,48,178.0,Wood,13.95,29.53,Theft,2923.54,5662.13,20678.77,21,4136
2668,Apartment,24,37.9,Wood,17.82,77.54,Water Damage,8888.67,4458.17,33772.09,80,3377
3162,Single-Family Home,6,252.1,Wood,35.5,68.77,Fire,10513.03,7939.68,32631.62,75,6526
9780,Commercial Building,15,565.9,Concrete,28.73,60.3,Water Damage,10084.99,9613.1,31435.22,42,15718
5597,Apartment,39,638.2,Wood,25.49,70.55,Fire,10950.64,14041.62,41306.43,19,4131
2592,Commercial Building,22,698.7,Wood,37.17,70.24,Fire,8326.97,6748.39,44455.48,39,22228
5817,Apartment,6,675.4,Concrete,20.79,91.89,Water Damage,10312.22,11108.48,55349.96,60,5535
2599,Commercial Building,33,2675.4,Steel,10.68,59.41,Water Damage,5987.68,9931.75,37671.48,57,18836
7852,Single-Family Home,41,654.2,Wood,36.58,69.81,Water Damage,5348.54,8685.4,22591.35,49,4518
5199,Single-Family Home,41,2880.3,Wood,34.92,77.91,Fire,11183.71,26739.26,83085.52,77,16617
1097,Commercial Building,4,6865.1,Wood,38.07,32.16,Fire,19335.41,34764.79,230065.975,77,46013
5228,Single-Family Home,12,318.9,Wood,33.57,91.18,Theft,3553.19,3083.29,9988.7,78,1998
345,Single-Family Home,46,555.0,Wood,23.08,47.04,Fire,13235.97,21127.05,63795.11,79,12759
4080,Single-Family Home,44,1258.9,Wood,11.8,81.34,Water Damage,8149.86,19197.74,72775.9,78,14555
6980,Commercial Building,8,6948.7,Steel,28.12,58.28,Fire,19149.1,18740.29,88977.74,80,44489
4314,Apartment,36,723.8,Wood,39.08,44.54,Water Damage,5554.79,10292.51,39145.21,30,3915
9514,Single-Family Home,43,2448.5,Wood,30.03,84.37,Fire,19665.7,20152.62,61889.11,34,12378
3299,Commercial Building,30,1565.8,Concrete,21.42,94.62,Water Damage,4524.91,7749.67,24393.67,48,12197
2583,Single-Family Home,29,783.4,Wood,37.45,55.18,Water Damage,7505.93,7943.73,28173.43,48,5635
6517,Single-Family Home,46,6113.6,Wood,39.99,66.52,Fire,21157.97,50640.27,168889.98,75,33778
730,Apartment,44,217.4,Wood,30.73,85.04,Water Damage,5075.19,5160.81,15737.53,69,1574
4917,Single-Family Home,38,23.6,Wood,33.06,8.38,Theft,3404.59,2874.43,11379.86,47,2276
7125,Apartment,46,941.6,Concrete,19.68,67.64,Water Damage,6779.32,11225.48,47471.44,77,4747
1728,Single-Family Home,46,1719.5,Wood,21.16,40.09,Water Damage,7733.15,12703.96,58191.5,71,11638
2469,Apartment,26,451.6,Wood,34.97,59.75,Water Damage,8993.61,3706.51,23098.34,27,2310
7224,Apartment,17,79.6,Wood,32.95,61.29,Fire,15728.48,11104.68,43927.94,79,4393
1667,Single-Family Home,14,615.2,Wood,35.35,50.46,Water Damage,7762.37,7715.82,31142.55,75,6229
238,-,3,387.9,Wood,18.37,19.12,,14473.06,8136.79,55213.79,34,5521
6433,Apartment,11,187.0,Steel,14.66,71.43,Water Damage,7296.75,17074.44,60841.98,18,6084
231,Commercial Building,25,594.8,Wood,27.31,15.51,Theft,2226.49,1237.13,9405.53,59,4703
1669,Commercial Building,29,2464.7,Wood,23.6,42.48,Water Damage,10850.21,13780.8,57331.8,59,28666
6358,Single-Family Home,44,339.0,Wood,33.14,75.81,Fire,16165.65,32884.22,102641.54,78,20528
107,Apartment,17,304.4,Steel,35.47,69.73,Fire,16676.69,37762.99,102656.42,50,10266
6924,Single-Family Home,11,210.1,Wood,28.12,73.3,Theft,3138.05,3400.63,10706.29,74,2141
5789,Single-Family Home,1,1847.3,Wood,30.41,85.38,Fire,13195.0,10417.78,62589.79,25,12518
5301,Single-Family Home,15,2512.8,Wood,36.66,55.19,Fire,14672.88,21305.93,79243.13,70,15849
4755,Single-Family Home,30,2164.1,Wood,33.71,51.92,Water Damage,7616.87,16370.15,60243.26,31,12049
9578,Single-Family Home,25,156.3,Wood,27.82,34.9,Theft,2183.11,3325.01,13440.88,44,2688
2573,Apartment,50,520.8,Steel,27.31,58.72,Water Damage,7454.66,9623.74,32002.51,55,3200
3318,Single-Family Home,18,1292.3,Wood,84.52,21.36,Fire,13068.7,10318.75,63874.84,69,12775
4522,Single-Family Home,42,992.5,Wood,19.95,83.09,Fire,16342.8,10599.59,72089.25,62,14418
5876,Single-Family Home,49,1493.8,Wood,25.28,80.97,Water Damage,5418.22,8641.67,38094.9,76,7619
1536,-,29,2951.4,Steel,23.62,66.51,,7946.82,11686.61,36255.01,63,18128
798,Single-Family Home,48,876.4,Wood,39.3,55.11,Fire,16413.7,27633.77,82456.95,21,16491
2504,Single-Family Home,12,100.7,Wood,18.72,93.44,Water Damage,7195.48,4963.08,18942.05,25,3788
3627,Single-Family Home,31,721.6,Wood,13.14,55.34,Fire,17961.13,37805.39,105749.31,59,21150
857,Single-Family Home,28,201.7,Wood,32.74,34.77,Theft,3130.97,4332.86,14988.09,23,2998
5922,Commercial Building,5,3032.6,Concrete,31.52,87.01,Water Damage,6382.95,8367.3,43272.13,39,21636
3543,Apartment,21,1166.8,Steel,30.48,29.32,Water Damage,8152.94,17996.52,61521.75,34,6152
7374,Single-Family Home,25,1619.4,Wood,29.09,57.45,Fire,12850.81,17317.61,75676.24,41,15135
3796,Single-Family Home,5,260.6,Wood,30.95,44.85,Theft,2323.9,1513.68,7619.75,60,1524
3148,Single-Family Home,27,729.3,Wood,35.87,62.53,Water Damage,6896.13,4702.29,31599.65,21,6320
8510,Commercial Building,4,762.6,Concrete,35.64,58.47,Water Damage,8157.82,15327.55,51652.74,69,25826
6630,Single-Family Home,30,3250.2,Wood,32.83,40.55,Fire,20883.83,17567.57,82161.05,30,16432
5421,Commercial Building,24,231.4,Steel,27.36,71.74,Theft,2955.48,4463.94,20907.62,74,10454
9525,Single-Family Home,15,1475.7,Wood,23.65,69.94,Water Damage,6720.27,9209.53,44209.72,42,8842
4109,Single-Family Home,28,1384.1,Wood,18.4,17.18,Fire,13225.75,17516.01,58808.57,68,11762
8612,Apartment,38,455.4,Wood,13.93,59.36,Water Damage,6540.47,12129.75,32757.16,73,3276
6224,Single-Family Home,33,1469.0,Wood,32.88,83.59,Fire,16661.56,25085.91,89790.4,71,17958
9286,Single-Family Home,49,1778.5,Wood,14.3,29.6,Fire,13640.17,17596.27,92140.0,32,18428
8659,Commercial Building,39,3047.3,Wood,28.91,89.17,Water Damage,9915.49,18787.43,69974.4,65,34987
4105,Commercial Building,13,1826.9,Wood,12.59,69.96,Water Damage,8518.83,10920.72,31248.91,29,15624
7776,Commercial Building,22,1702.8,Steel,17.61,70.79,Water Damage,10369.63,21699.46,84980.94,36,42490
3522,Single-Family Home,5,2695.4,Wood,12.36,17.44,Fire,18223.16,25621.02,95572.84,45,19115
2439,Commercial Building,41,2863.4,Wood,32.01,57.09,Water Damage,9035.83,21590.13,81548.47,78,40774
1078,Apartment,35,323.3,Concrete,19.52,25.07,Fire,13752.94,13014.62,50500.99,18,5050
8231,Single-Family Home,3,1024.0,Wood,10.92,51.27,Water Damage,10855.77,8629.66,34416.46,52,6883
4814,Single-Family Home,3,260.6,Wood,38.3,91.27,Fire,7624.78,10815.53,46051.52,49,9210
1122,Single-Family Home,36,2837.4,Wood,13.14,62.98,Fire,13745.14,30814.94,131597.67,24,26320
2232,Single-Family Home,21,309.5,Wood,12.03,34.22,Water Damage,9979.46,4811.68,34400.82,61,6880
8843,Single-Family Home,26,338.6,Wood,79.89,85.46,Theft,3027.79,3119.91,12151.18,57,2430
8928,Apartment,45,44.1,Concrete,38.99,49.01,Theft,1833.31,3082.63,7470.44,46,747
9456,Apartment,8,322.3,Wood,17.37,36.16,Water Damage,8246.19,14688.59,40625.83,49,4063
4083,Commercial Building,1,4374.4,Steel,18.02,69.3,Water Damage,10104.07,20461.75,48930.77,59,24465
5897,Single-Family Home,41,1137.3,Wood,12.18,60.79,Fire,16430.26,21190.59,56870.44,18,11374
9908,Commercial Building,32,3613.2,Wood,17.84,88.99,Water Damage,8698.38,16137.22,41265.71,57,20633
3153,Single-Family Home,14,1146.3,Wood,36.82,48.03,Fire,18407.53,16867.63,82937.04,47,16587
5277,Apartment,43,212.6,Wood,33.08,78.57,Theft,2878.76,2898.43,12442.21,34,1244
6450,-,49,954.8,Concrete,34.31,16.53,,4932.31,9281.87,30486.8,73,15243
1924,Single-Family Home,11,384.4,Wood,18.84,62.18,Water Damage,7609.69,4279.81,23801.98,63,4760
9564,Apartment,33,1220.2,Wood,19.07,42.54,Fire,14844.99,35138.83,137009.49,22,13701
2230,Commercial Building,25,437.0,Concrete,26.43,86.58,Fire,15429.92,15777.64,75030.96,37,37515
8070,Single-Family Home,22,741.7,Wood,24.3,58.79,Fire,22736.35,18927.11,84439.47,65,16888
9877,Commercial Building,47,8396.9,Wood,26.71,14.09,Fire,19260.7,17293.99,213867.7,42,42774
3128,Apartment,7,443.4,Wood,11.19,41.32,Water Damage,8556.41,15256.72,45934.19,66,4593
6148,Commercial Building,8,552.3,Steel,21.35,5.48,Water Damage,6943.24,11983.76,31354.09,55,15677
494,Commercial Building,12,3041.7,Wood,21.72,53.77,Fire,17009.91,26640.79,76458.7,43,38229
2352,Single-Family Home,16,2330.4,Wood,11.36,42.65,Fire,13971.05,19875.38,95843.02,55,19169
8270,Apartment,4,353.0,Concrete,17.31,52.21,Water Damage,9159.49,10792.37,42515.53,73,4252
2116,Apartment,32,1258.7,Steel,118.04,48.77,Water Damage,6934.6,23745.45,86737.54,34,8674
4345,Single-Family Home,3,646.2,Wood,20.92,94.33,Fire,15453.93,17209.16,61420.33,37,12284
7755,Commercial Building,44,5079.3,Concrete,33.6,41.82,Fire,15666.28,35554.6,116733.81,48,58367
526,Commercial Building,20,1441.5,Steel,13.26,61.67,Water Damage,6849.05,4899.1,22305.08,33,11153
2341,Single-Family Home,22,805.9,Wood,18.87,42.48,Fire,15825.09,11535.25,58873.31,66,11775
1184,Commercial Building,17,540.0,Wood,26.96,52.52,Water Damage,6095.27,6383.54,22112.1,26,11056
739,Single-Family Home,35,1329.8,Wood,22.3,87.83,Fire,14573.09,15588.02,55201.35,61,11040
9562,Apartment,22,82.5,Wood,28.23,45.22,Water Damage,4446.23,6361.0,23406.55,42,2341
3609,Apartment,25,1234.6,Wood,30.37,52.63,Fire,15128.71,21688.39,96234.0,31,9623
6868,Single-Family Home,50,1495.2,Wood,17.58,0.03,Water Damage,7148.88,17091.55,58300.21,57,11660
8566,Apartment,20,67.7,Concrete,29.07,73.84,Water Damage,7774.43,4199.16,31609.33,57,3161
1887,Single-Family Home,36,536.1,Wood,78.91,61.63,Fire,15487.09,15152.04,90258.25,40,18052
2714,Single-Family Home,37,1703.1,Wood,25.35,32.44,Fire,13181.12,11359.38,130543.375,51,10443
8470,Commercial Building,42,864.8,Concrete,30.98,16.95,Theft,3497.79,9274.97,21542.63,53,10771
2032,Apartment,39,603.9,Concrete,36.79,81.32,Fire,14961.72,37606.52,129650.86,21,12965
1503,Apartment,11,484.4,Concrete,12.39,58.95,Water Damage,8685.42,13268.53,43382.08,78,4338
6055,Commercial Building,36,6178.6,Wood,19.95,68.07,Fire,12539.35,18903.64,86050.87,48,43025
